num,name,x,y,date_field
1083,שמורת בארי,34.468433,31.433988,26/6/2019
1084,מגן,34.405157,31.295402,26/6/2019
1085,כיסופים,34.374938,31.370183,26/6/2019
1086,רעים,34.450917,31.388149,26/6/2019
1087,ניר עם,34.570609,31.524934,26/6/2019
1088,ניר עם,34.574814,31.523252,26/6/2019
1089,מפלסים,34.55091,31.505398,26/6/2019
1090,יער כיסופים,34.412542,31.371166,26/6/2019
1091,יער כיסופים,34.411212,31.369883,26/6/2019
1092,בארי,34.483295,31.434359,26/6/2019
1093,סופה,34.33697,31.245254,26/6/2019
1094,נחל עוז,34.492889,31.477639,27/6/2019
1095,יער שמחוני,34.528177,31.473108,27/6/2019
1096,כפר עזה,34.536921,31.478257,27/6/2019
1097,כפר עזה,34.517444,31.491028,27/6/2019
1098,כיסופים,34.404228,31.398862,27/6/2019
1099,שוקדה‎,34.532,31.4485,27/6/2019
1100,כפר עזה,34.545278,31.486583,27/6/2019
1101,מפלסים,34.537889,31.506083,27/6/2019
1102,נחל עוז,34.474528,31.466361,27/6/2019
1103,כפר עזה,34.545651,31.486479,27/6/2019
1104,מפלסים,34.563202,31.498499,27/6/2019
1105,מפלסים,34.551064,31.501762,27/6/2019
1106,בארי,34.461972,31.44525,27/6/2019
1107,נחל עוז,34.500807,31.47687,27/6/2019
1108,כפר עזה,34.540375,31.486023,27/6/2019
1109,כפר עזה,34.537585,31.487817,27/6/2019
1110,כפר עזה,34.536126,31.489939,27/6/2019
1111,בארי,34.492312,31.428276,27/6/2019
1112,נתיב העשרה,34.522139,31.589472,27/6/2019
1113,ניר עם,34.569013,31.521726,27/6/2019
1114,ניר עם,34.566782,31.522202,27/6/2019
1115,סעד,34.539786,31.464836,27/6/2019
1116,עלומים,34.510775,31.461505,27/6/2019
1117,שוקדה,34.533563,31.447072,27/6/2019
1118,כיסופים,34.402275,31.397799,27/6/2019
1119,מגן,34.420893,31.296242,27/6/2019
1120,בארי,34.490531,31.429832,27/6/2019
1121,זיקים,34.514053,31.608509,27/6/2019
1122,כרמיה,34.533022,31.601747,27/6/2019
1123,מעבר קרני,34.485182,31.476929,27/6/2019
1124,בארי,34.441356,31.435135,28/6/2019
1125,עלומים,34.529485,31.460399,28/6/2019
1126,דבשת הגמל ניר עם,34.57633,31.52925,28/6/2019
1127,נתיב העשרה‎‎,34.523984,31.583779,28/6/2019
1128,מפלסים‎,34.549177,31.487678,28/6/2019
1129,מפלסים,34.536028,31.501139,28/6/2019
1130,נחל ניר עם,34.614333,31.548833,28/6/2019
1131,נחל עוז,34.507944,31.477083,28/6/2019
1132,נחל עוז,34.50393,31.476194,28/6/2019
1133,ניר יצחק,34.366083,31.247,28/6/2019
1134,אור הנר,34.595346,31.555119,28/6/2019
1135,כפר עזה,34.52631,31.480524,28/6/2019
1136,יער שמחוני,34.52641,31.474691,28/6/2019
1137,נחל גרר‎‎‎,34.635231,31.387773,28/6/2019
1138,ניר עם ‎,34.574193,31.517555,29/6/2019
1139,ניר יצחר,34.353669,31.243275,30/6/2019
1140,"מו"" פ דרום",34.381486,31.27371,30/6/2019
1141,כפר עזה,34.539489,31.486638,1/7/2019
1142,מעגלים,34.595112,31.401604,1/7/2019
1143,בארי,34.481633,31.427782,2/7/2019
1144,בארי,34.48026,31.428331,2/7/2019
1145,כפר עזה,34.529136,31.488958,2/7/2019
1146,תקומה,34.573657,31.45074,3/7/2019
1147,מגן,34.420163,31.297818,3/7/2019
1148,תקומה,34.574666,31.449505,4/7/2019
1149,נחל עוז,34.498033,31.482943,4/7/2019
1150,ניר עם,34.570388,31.522197,4/7/2019
1151,יער כיסופים,34.403177,31.376071,9/7/2019
1152,יכיני,34.596572,31.479884,11/7/2019
1153,כיסופים,34.40241,31.371365,11/7/2019
1154,יער בארי,34.48698,31.435068,13/7/2019
1155,שמורת זיקים,34.539635,31.615015,13/7/2019
1156,נחל עוז,34.496506,31.482397,13/7/2019
1157,יכיני,34.592132,31.483138,14/7/2019
1158,שוקדה,34.518935,31.426562,14/7/2019
1159,Shokeda Forest,34.519372,31.426332,16/7/2019
1160,Nachal Oz,34.514804,31.471085,17/7/2019
1161,Gevim,34.600307,31.501721,17/7/2019
1162,Be'eri Nature Reserve,34.471039,31.426141,19/7/2019
1163,Be'eri Nature Reserve,34.470838,31.42595,19/7/2019
1164,Be'eri Nature Reserve,34.470516,31.426298,19/7/2019
1165,Gevim,34.602589,31.502452,20/7/2019
1166,עלומים‎‎‎,34.495382,31.457578,31/7/2019
1167,עלומים,34.494998,31.457634,31/7/2019
1168,יער שמחוני,34.521889,31.477667,2/8/2019
1169,נחל עוז,34.488446,31.473155,4/8/2019
1170,יער שמחוני,34.519741,31.476485,7/8/2019
1171,נחל עוז,34.487902,31.460632,7/8/2019
1172,יכיני‎‎,34.591538,31.484661,11/8/2019
1173,בארי,34.485194,31.443667,13/9/2019
1174,סעד,34.530861,31.4605,16/8/2019
1175,בארי,34.464083,31.456056,16/8/2019
1176,בארי,34.474717,31.443087,16/9/2019
1177,טל אור,34.515231,31.332127,17/8/2019
1178,כיסופים,34.395583,31.374833,18/8/2019
1179,ניר עוז,34.414763,31.315498,18/8/2019
1180,שדות נגב,34.531512,31.449401,19/8/2019
1181,שדות נגב,34.531345,31.449319,19/8/2019
1182,בארי,34.481748,31.402965,23/8/2019
1183,באר מרווה,34.521963,31.44169,30/8/2019
1184,רוחמה,34.701082,31.499777,6/9/2019
1185,כיסופים,34.384278,31.371111,10/9/2019
1186,חולית,34.321139,31.239139,22/9/2019
1187,יכני,34.597292,31.483528,15/10/2019
1188,ארז,34.566861,31.557,18/10/2019
1189,שריפה ראשונה 2020 - יד מרדכי‎‎,34.558294,31.578313,6/2/2020
1190,בארי 13.6.2020 ‎,34.449615,31.424983,13/6/2020
1191,בארי‎,34.451355,31.4175,13/6/2020
1192,6.8.2020  ניר עם‎,34.558673,31.517876,6/8/2020
1193,בארי,34.485029,31.435842,6/8/2020
1194,בארי,34.485191,31.43581,6/8/2020
1195,בארי,34.485094,31.435741,6/8/2020
1196,בארי,34.485137,31.435933,6/8/2020
1197,ניר עם,34.559662,31.519281,6/8/2020
1198,ניר עם,34.559474,31.519162,6/8/2020
1199,ניר עם,34.559667,31.519043,6/8/2020
1200,כרמיה,34.517639,31.603434,6/8/2020
1201,כרמיה,34.514892,31.603361,6/8/2020
1202,כרמיה,34.515922,31.604202,6/8/2020
1203,כפר עזה,34.524749,31.483879,6/8/2020
1204,בארי,34.478685,31.446519,6/8/2020
1205,7.8.2020 ניר עם‎,34.567988,31.522627,7/8/2020
1206,09.08.2020  בארי‎,34.491552,31.427639,9/8/2020
1207,בארי ,34.477308,31.438024,9/8/2020
1208,10.8.2020 ארז‎,34.582324,31.557674,10/8/2020
1209,כיסופים,34.395427,31.375717,10/8/2020
1210,בארי,34.499862,31.440286,10/8/2020
1211,עלומים‎,34.512131,31.467651,10/8/2020
1212,עלומים,34.514217,31.470423,10/8/2020
1213,נחל עוז,34.495903,31.476738,10/8/2020
1214,כיסופים,34.395427,31.375337,10/8/2020
1215,באר מרווה,34.521728,31.442021,10/8/2020
1216,כיסופים,34.408913,31.375719,10/8/2020
1217,כיסופים,34.403548,31.372678,10/8/2020
1218,כיסופים,34.391511,31.372403,10/8/2020
1219,בארי,34.488323,31.433718,10/8/2020
1220,בארי,34.492273,31.443012,10/8/2020
1221,בארי,34.495193,31.441986,10/8/2020
1222,כיסופים,34.403152,31.381213,10/8/2020
1223,כיסופים,34.399203,31.376377,10/8/2020
1224,בארי,34.484992,31.447004,10/8/2020
1225,בארי,34.481344,31.446675,10/8/2020
1226,נחל עוז,34.505532,31.473915,10/8/2020
1227,נחל עוז,34.502098,31.473256,10/8/2020
1228,בארי,34.479439,31.41929,10/8/2020
1229,באר מרווה,34.520132,31.443528,10/8/2020
1230,באר מרווה,34.519875,31.442404,10/8/2020
1231,שוקדה,34.519679,31.427412,10/8/2020
1232,בארי,34.493213,31.431403,10/8/2020
1233,רוחמה,34.697885,31.499643,10/8/2020
1234,ניר עם‎,34.567296,31.546734,10/8/2020
1235,ניר עם,34.566953,31.525263,11/8/2020
1236,ניר עם,34.567785,31.524247,10/8/2020
1237,ניר עם,34.567098,31.516455,10/8/2020
1238,מפלסים,34.557271,31.509576,10/8/2020
1239,11.8.2020  אור הנר‎,34.602042,31.551643,11/8/2020
1240,ארז,34.565907,31.553838,11/8/2020
1241,כיסופים,34.400899,31.379558,11/8/2020
1242,אור הנר,34.604231,31.551387,11/8/2020
1243,חוות השקמים,34.623676,31.525942,11/8/2020
1244,עין השלשה,34.431783,31.347032,11/8/2020
1245,כיסופים,34.399555,31.37105,11/8/2020
1246,כיסופים,34.403805,31.3708,11/8/2020
1247,כיסופים,34.413128,31.367012,11/8/2020
1248,באר מרווה,34.523336,31.44494,11/8/2020
1249,עלומים,34.49339,31.456456,11/8/2020
1250,עלומים,34.50075,31.45514,11/8/2020
1251,באר מרווה,34.522156,31.445087,11/8/2020
1252,יער שוקדה,34.509582,31.426888,11/8/2020
1253,שדות נגב,34.566837,31.443111,11/8/2020
1254,שדות נגב,34.565496,31.4443,11/8/2020
1255,שמורת בארי,34.45555,31.42623,11/8/2020
1256,שמורת בארי,34.455164,31.428537,11/8/2020
1257,שמורת בארי,34.451173,31.43143,11/8/2020
1258,שמורת בארי,34.456151,31.434213,11/8/2020
1259,שמורת בארי,34.452761,31.433297,11/8/2020
1260,שמורת בארי,34.449371,31.438277,11/8/2020
1261,שער הנגב,34.557587,31.489264,11/8/2020
1262,שער הנגב,34.58398,31.493473,11/8/2020
1263,אשכול,34.434726,31.364978,11/8/2020
1264,אשכול,34.429147,31.362193,11/8/2020
1265,אשכול,34.436013,31.359481,11/8/2020
1266,12.8.2020  יד מרדכי‎,34.548835,31.592168,12/8/2020
1267,נתיב העשרה,34.527806,31.59151,12/8/2020
1268,שדרות,34.596803,31.545621,12/8/2020
1269,אור הנר,34.597275,31.554344,12/8/2020
1270,כפר עזה,34.528573,31.479571,12/8/2020
1271,סעד,34.518423,31.465143,12/8/2020
1272,כיסופים,34.405535,31.374854,12/8/2020
1273,שמורת בארי,34.478534,31.444758,12/8/2020
1274,שמורת בארי,34.473427,31.439889,12/8/2020
1275,כפבר מימון‎,34.532895,31.42818,12/8/2020
1276,שמורת בארי,34.490719,31.437734,12/8/2020
1277,כיסופים,34.405098,31.375423,12/8/2020
1278,כיסופים,34.432504,31.410246,12/8/2020
1279,בארי,34.444391,31.408507,12/8/2020
1280,נחל הבשור,34.438792,31.390645,12/8/2020
1281,ניר עם,34.558535,31.517709,12/8/2020
1282,כפר עזה,34.523258,31.481596,12/8/2020
1283,סעד,34.530291,31.458583,12/8/2020
1284,שמורת בארי,34.452961,31.419807,12/8/2020
1285,ארז,34.551973,31.55864,12/8/2020
1286,13.8.2020  בארי‎,34.470921,31.452587,13/8/2020
1287,יער שוקדה,34.526806,31.426389,13/8/2020
1288,בארי,34.459333,31.419611,13/8/2020
1289,כיסופים,34.402222,31.406778,13/8/2020
1290,כיסופים,34.40649,31.409096,13/8/2020
1291,כיסופים,34.404423,31.408045,13/8/2020
1292,כיסופים,34.412098,31.367508,13/8/2020
1293,כיסופים‎,34.403973,31.377882,13/8/2020
1294,כיסופים,34.406162,31.37595,13/8/2020
1295,כיסופים,34.385292,31.376511,13/8/2020
1296,כיסופים,34.380581,31.375492,13/8/2020
1297,כיסופים,34.385689,31.37431,13/8/2020
1298,כיסופים,34.399323,31.39566,13/8/2020
1299,כיסופים,34.387405,31.369823,13/8/2020
1300,כיסופים,34.392132,31.368244,13/8/2020
1301,כיסופים‎,34.402012,31.393007,13/8/2020
1302,כיסופים,34.3843,31.374596,13/8/2020
1303,כיסופים,34.378609,31.373421,13/8/2020
1304,כיסופים,34.381195,31.372316,13/8/2020
1305,כיסופים,34.380577,31.373144,13/8/2020
1306,כיסופים,34.380642,31.37195,13/8/2020
1307,בארי,34.470314,31.433838,13/8/2020
1308,בארי,34.473522,31.431194,13/8/2020
1309,כיסופים,34.385319,31.376329,13/8/2020
1310,כיסופים,34.384712,31.374409,13/8/2020
1311,כיסופים,34.467751,31.440857,13/8/2020
1312,באר מרווה,34.523098,31.44866,13/8/2020
1313,בארי,34.46217,31.425684,13/8/2020
1314,חניון רעים,34.478305,31.404098,13/8/2020
1315,14.8.2020  עין השלושה‎ FIRST FIRE ‎,34.374481,31.363253,14/8/2020
1316,שדרות,34.583783,31.525275,14/8/2020
1317,בארי,34.478791,31.404358,14/8/2020
1318,ארז‎,34.566611,31.551056,14/8/2020
1319,ארז,34.566568,31.551134,14/8/2020
1320,ארז,34.575417,31.543446,14/8/2020
1321,עלומים,34.494315,31.450508,14/8/2020
1322,שובה,34.541499,31.456206,14/8/2020
1323,ניר עוז,34.38916,31.319353,14/8/2020
1324,ניר עוז,34.390182,31.318676,14/8/2020
1325,זיקים,34.50342,31.593698,14/8/2020
1326,כיסופים,34.395776,31.367447,14/8/2020
1327,ניר עם,34.570166,31.539923,14/8/2020
1328,כיסופים,34.392238,31.373033,14/8/2020
1329,בארי,34.48725,31.429792,14/8/2020
1330,כיסופים,34.392634,31.370625,14/8/2020
1331,כיסופים,34.384136,31.375492,14/8/2020
1332,כיסופים,34.409177,31.375675,14/8/2020
1333,כיסופים,34.408018,31.375675,14/8/2020
1334,כיסופים,34.421643,31.418669,14/8/2020
1335,כיסופים,34.423188,31.420794,14/8/2020
1336,נחל עוז‎,34.516356,31.469555,14/8/2020
1337,כיסופים,34.420677,31.417069,14/8/2020
1338,15.8.2020  כיסופים‎‎  FIRST FIRE OF THE DAY,34.410103,31.397298,15/8/2020
1339,כיסופים,34.407291,31.394107,15/8/2020
1340,בארי,34.479284,31.446908,15/8/2020
1341,בארי‎,34.462817,31.427193,15/8/2020
1342,בארי‎,34.482259,31.433093,15/8/2020
1343,בארי‎,34.451389,31.401406,15/8/2020
1344,בארי,34.486529,31.43457,15/8/2020
1345,בארי,34.494212,31.423679,15/8/2020
1346,כיסופים,34.401951,31.390171,15/8/2020
1347,כיסופים,34.399547,31.393102,15/8/2020
1348,עלומים,34.520786,31.453826,15/8/2020
1349,בארי,34.476032,31.440077,15/8/2020
1350,עלומים,34.519813,31.452818,15/8/2020
1351,זיקים,34.509136,31.611418,15/8/2020
1352,כיסופים,34.402776,31.372698,15/8/2020
1353,כיסופים,34.423194,31.418629,15/8/2020
1354,כיסופים,34.403751,31.365692,15/8/2020
1355,כיסופים,34.403494,31.365703,15/8/2020
1356,כיסופים,34.41162,31.380887,15/8/2020
1357,כיסופים,34.508475,31.472043,15/8/2020
1358,ארז,34.575417,31.543446,15/8/2020
1359,כיסופים,34.40584,31.394356,15/8/2020
1360,ניר עם,34.569978,31.517622,15/8/2020
1361,כפר מימון,34.547298,31.435373,15/8/2020
1362,בארי,34.484983,31.433868,15/8/2020
1363,בארי,34.478031,31.440019,15/8/2020
1364,בארי,34.463097,31.428082,15/8/2020
1365,בארי,34.465071,31.428521,15/8/2020
1366,בארי,34.471536,31.436646,15/8/2020
1367,16.8.2020 עלומים‎ FIRST FIRE OF THE DAY,34.524303,31.456539,16/8/2020
1368,בארי,34.460083,31.423611,16/8/2020
1369,בארי,34.459586,31.423595,16/8/2020
1370,מפלסים,34.555397,31.506186,16/8/2020
1371,מפלסים,34.556175,31.505039,16/8/2020
1372,עין השלושה,34.375455,31.362791,16/8/2020
1373,עין השלושה,34.377507,31.362613,16/8/2020
1374,בארי,34.438572,31.415348,16/8/2020
1375,בארי,34.43515,31.414557,16/8/2020
1376,ארז,34.567065,31.550819,16/8/2020
1377,בארי,34.443509,31.427429,16/8/2020
1378,כיסופים‎,34.385979,31.386271,16/8/2020
1379,כיסופים,34.385979,31.386271,16/8/2020
1380,כיסופים,34.402176,31.404402,16/8/2020
1381,כיסופים,34.409088,31.402792,16/8/2020
1382,בארי,34.474213,31.441904,16/8/2020
1383,כיסופים,34.401745,31.365461,16/8/2020
1384,כיסופים,34.396923,31.369198,16/8/2020
1385,עלומים,34.523964,31.456249,16/8/2020
1386,בארי,34.444782,31.428015,16/8/2020
1387,בארי,34.459747,31.423275,16/8/2020
1388,עין השלושה,34.373539,31.364353,16/8/2020
1389,בארי,34.437386,31.41568,16/8/2020
1390,בארי,34.430122,31.427872,16/8/2020
1391,עין השלושה,34.376808,31.362186,16/8/2020
1392,בארי,34.436775,31.414108,16/8/2020
1393,כיסופים‎,34.417446,31.405005,16/8/2020
1394,כיסופים,34.417469,31.404789,16/8/2020
1395,בארי,34.437115,31.409874,16/8/2020
1396,בארי,34.438911,31.40979,16/8/2020
1397,כיסופים,34.398106,31.401894,16/8/2020
1398,בארי,34.441738,31.408306,16/8/2020
1399,בארי,34.443455,31.425072,16/8/2020
1400,בארי,34.44492,31.422998,16/8/2020
1401,גברעם  First fire of the day 17.8.2020‎ ,34.606457,31.575681,17/8/2020
1402,נחל גרר,34.688126,31.389184,17/8/2020
1403,בארי,34.45793,31.445935,17/8/2020
1404,עין השלושה‎,34.412518,31.36656,17/8/2020
1405,שדרות,34.584295,31.533123,17/8/2020
1406,נחל גרר,34.447979,31.400909,17/8/2020
1407,בארי,34.492612,31.436417,17/8/2020
1408,בארי,34.431505,31.412163,17/8/2020
1409,בארי,34.427893,31.419382,17/8/2020
1410,כפר עזה,34.538876,31.485321,17/8/2020
1411,יכיני,34.586321,31.481249,17/8/2020
1412,בארי,34.487772,31.442068,17/8/2020
1413,בארי,34.478252,31.443075,17/8/2020
1414,כפר עזה,34.528138,31.484175,17/8/2020
1415,בארי,34.487717,31.437054,17/8/2020
1416,ניר עם,34.575523,31.5299,17/8/2020
1417,ניר עם,34.571667,31.52795,17/8/2020
1418,כסופים,34.400951,31.365507,17/8/2020
1419,ניר עם‎‎,34.577494,31.528985,17/8/2020
1420,כיסופים,34.3915,31.370377,17/8/2020
1421,תקומה,34.568182,31.456957,17/8/2020
1422,עין השלושה,34.412322,31.364697,17/8/2020
1423,כיסופים,34.41403,31.389329,17/8/2020
1424,ניר עם,34.572694,31.510111,17/8/2020
1425,סעד,34.544515,31.478973,17/8/2020
1426,שובה,34.544163,31.454126,17/8/2020
1427,כיסופים,34.41618,31.395317,17/8/2020
1428,כפר מימון,34.524277,31.432829,17/8/2020
1429,בארי,34.445477,31.422739,17/8/2020
1430,כיסופים,34.426399,31.419252,17/8/2020
1431,בארי,34.473774,31.429121,17/8/2020
1432,בארי,34.445618,31.418646,17/8/2020
1433,בארי,34.444477,31.408485,17/8/2020
1434,בארי,34.431019,31.414673,17/8/2020
1435,בארי,34.471233,31.445711,17/8/2020
1436,כפר עזה,34.513542,31.486046,17/8/2020
1437,כיסופים,34.401421,31.366077,17/8/2020
1438,כיסופים,34.413597,31.385723,17/8/2020
1439,באר מרווה,34.520275,31.447102,17/8/2020
1440,נתיב העשרה FIRST FIRE OF THE DAY 18.8.2020,34.528691,31.582174,18/8/2020
1441,בארי,34.450486,31.422687,18/8/2020
1442,תקומה,34.56611,31.455159,18/8/2020
1443,ארז,34.578259,31.569317,18/8/2020
1444,ניר עם,34.561764,31.523315,18/8/2020
1445,ניר עם‎,34.560333,31.52104,18/8/2020
1446,ניר עם‎,34.559145,31.519058,18/8/2020
1447,ניר עם,34.578145,31.532978,18/8/2020
1448,ארז,34.55586,31.560335,18/8/2020
1449,ניר עוז,34.394731,31.310197,18/8/2020
1450,בארי,34.47326,31.450374,18/8/2020
1451,עלומים,34.478529,31.455887,18/8/2020
1452,ניר עם,34.576027,31.520949,18/8/2020
1453,ניר עם,34.574512,31.521578,18/8/2020
1454,שדות נגב,34.562308,31.448702,18/8/2020
1455,שדות נגב,34.564902,31.447526,18/8/2020
1456,בארי‎,34.485775,31.438147,18/8/2020
1457,אור הנר,34.60881,31.547536,18/8/2020
1458,תל גמה,34.443881,31.379952,18/8/2020
1459,החץ השחור,34.552946,31.506563,18/8/2020
1460,חולית,34.322836,31.234755,18/8/2020
1461,בארי,34.46689,31.44538,18/8/2020
1462,בארי,34.46586,31.444355,18/8/2020
1463,בארי,34.487489,31.438936,18/8/2020
1464,בארי,34.452385,31.42341,18/8/2020
1465,בארי,34.448951,31.422385,18/8/2020
1466,בארי,34.451835,31.426883,18/8/2020
1467,בארי,34.454624,31.422451,18/8/2020
1468,בארי,34.457757,31.423953,18/8/2020
1469,אור הנר,34.60409,31.546745,18/8/2020
1470,עין השלושה,34.396724,31.359316,18/8/2020
1471,יד אנזק,34.461628,31.448947,18/8/2020
1472,כיסופים,34.392775,31.380767,18/8/2020
1473,כיסופים,34.389557,31.377689,18/8/2020
1474,כיסופים,34.394277,31.379008,18/8/2020
1475,כיסופים,34.401616,31.378092,18/8/2020
1476,כיסופים,34.395393,31.377946,18/8/2020
1477,כיסופים,34.392389,31.375931,18/8/2020
1478,כיסופים‎,34.393204,31.372377,18/8/2020
1479,עלומים,34.47718,31.469597,18/8/2020
1480,רעים,34.454161,31.388675,18/8/2020
1481,שדות נגב,34.58615,31.435517,18/8/2020
1482,כפר עזה,34.534415,31.480404,18/8/2020
1483,בארי,34.492493,31.439861,18/8/2020
1484,בארי,34.483267,31.436676,18/8/2020
1485,יער שוקדה,34.518342,31.429028,18/8/2020
1486,יעק שוקדה,34.523277,31.429248,18/8/2020
1487,כיסופים,34.397621,31.382217,18/8/2020
1488,כיסופים,34.391309,31.381456,18/8/2020
1489,כיסופים,34.397875,31.378653,18/8/2020
1490,בארי,34.439026,31.423644,18/8/2020
1491,בארי,34.442717,31.421373,18/8/2020
1492,ארז 19.8.2020 FIRST FIRE OF THE DAY,34.562019,31.558205,19/8/2020
1493,בארי,34.448455,31.438579,19/8/2020
1494,כיסופים,34.38627,31.378953,19/8/2020
1495,כיסופים,34.3976,31.377488,19/8/2020
1496,תל גמה,34.441545,31.382104,19/8/2020
1497,כיסופים,34.392783,31.38141,19/8/2020
1498,כיסופים,34.41836,31.404118,19/8/2020
1499,כיסופים,34.407553,31.402139,19/8/2020
1500,אנזק,34.461775,31.448743,19/8/2020
1501,אנזק‎,34.462183,31.448459,19/8/2020
1502,בארי,34.458333,31.451685,19/8/2020
1503,בארי,34.460963,31.452801,19/8/2020
1504,בארי,34.498042,31.439092,19/8/2020
1505,בארי,34.482208,31.444914,19/8/2020
1506,בארי,34.418142,31.404504,19/8/2020
1507,נחל עוז,34.481315,31.468395,19/8/2020
1508,נחל עוז,34.485462,31.468029,19/8/2020
1509,ניר עם,34.577775,31.52313,19/8/2020
1510,בארי,34.39447,31.400118,19/8/2020
1511,כיסופים,34.390256,31.374357,19/8/2020
1512,בארי,34.492062,31.429464,19/8/2020
1513,כיסופים,34.425624,31.380407,19/8/2020
1514,כיסופים,34.391464,31.375561,19/8/2020
1515,כיסופים,34.38879,31.369367,19/8/2020
1516,עין השלושה,34.401575,31.356109,19/8/2020
1517,בארי,34.491126,31.433587,19/8/2020
1518,בארי,34.453991,31.417854,19/8/2020
1519,תל גמה,34.444191,31.388257,19/8/2020
1520,תל גמה,34.443814,31.392265,19/8/2020
1521,עין השלושה,34.383245,31.358345,19/8/2020
1522,"מו""פ",34.378337,31.271361,19/8/2020
1523,בארי,34.455374,31.412364,19/8/2020
1524,סעד,34.541548,31.47266,19/8/2020
1525,סעד,34.534641,31.473208,19/8/2020
1526,החץ השחור,34.552532,31.507556,19/8/2020
1527,מפלסים,34.55291,31.515571,19/8/2020
1528,"מו""פ דרום",34.393093,31.264393,19/8/2020
1529,כרמיה,34.551878,31.60685,19/8/2020
1530,בארי,34.467529,31.427641,19/8/2020
1531,כיסופים,34.394496,31.368792,19/8/2020
1532,כיסופים,34.397982,31.365866,19/8/2020
1533,בארי,34.441155,31.394428,19/8/2020
1534,נתיב העשרה 20.8.2020 FIRST FIRE OF THE DAY,34.53167,31.584374,20/8/2020
1535,ארז,34.57847,31.550954,20/8/2020
1536,עין השלושה,34.394421,31.346975,20/8/2020
1537,כיסופים,34.390461,31.376694,20/8/2020
1538,כרם שלום,34.280916,31.22843,20/8/2020
1539,כיסופים,34.408754,31.376573,20/8/2020
1540,יער שוקדה,34.523278,31.442818,20/8/2020
1541,כיסופים,34.39011,31.368988,20/8/2020
1542,בארי,34.452167,31.398278,20/8/2020
1543,בארי,34.501244,31.427364,20/8/2020
1544,כיסופים,34.412491,31.39455,20/8/2020
1545,נחל עוז,34.497593,31.460905,20/8/2020
1546,בארי,34.500477,31.429445,20/8/2020
1547,כיסופים,34.427316,31.38035,20/8/2020
1548,כיסופים,34.389097,31.376203,20/8/2020
1549,שדרות,34.606096,31.513052,20/8/2020
1550,גבים,34.604226,31.509638,20/8/2020
1551,כיסופים,34.391801,31.38013,20/8/2020
1552,אנזק,34.462431,31.448978,20/8/2020
1553,כיסופים,34.392394,31.394773,20/8/2020
1554,מפלסים,34.550431,31.504104,20/8/2020
1555,יער כיסופים,34.410378,31.379113,20/8/2020
1556,כיסופים,34.39086,31.395643,20/8/2020
1557,מפלסים,34.56025,31.49525,20/8/2020
1558,בארי,34.46673,31.419413,20/8/2020
1559,ברור חיל,34.629512,31.556176,20/8/2020
1560,מפלסים,34.554582,31.501599,20/8/2020
1561,כיסופים,34.414418,31.375836,20/8/2020
1562,בארי,34.459307,31.415765,20/8/2020
1563,מפלסים,34.565588,31.500251,20/8/2020
1564,סעד,34.534174,31.465436,20/8/2020
1565,מפלסים,34.55876,31.492486,20/8/2020
1566,כיסופים,34.393108,31.382768,20/8/2020
1567,כיסופים,34.394052,31.381376,20/8/2020
1568,בארי,34.432419,31.431043,20/8/2020
1569,כפר עזה,34.545165,31.488801,20/8/2020
1570,כפר עזה,34.538547,31.488424,20/8/2020
1571,כפר עזה,34.542515,31.487787,20/8/2020
1572,בארי,34.465669,31.431657,20/8/2020
1573,מפלסים,34.557976,31.497873,20/8/2020
1574,כפר עזה‎,34.538616,31.4857,2/8/2020
1575,כרם שלום,34.28152,31.226934,20/8/2020
1576,ניר עם,34.580841,31.525728,20/8/2020
1577,"מו""פ",34.375041,31.279599,20/8/2020
1578,21.8.2020 כפר עזה FIRST FIRE OF THE DAY ‎,34.539306,31.488028,21/8/2020
1579,גברעם,34.590273,31.599174,21/8/2020
1580,מאגר שקמה,34.515318,31.600536,21/8/2020
1581,זיקים,34.531884,31.619359,21/8/2020
1582,כרמיה,34.535212,31.59759,21/8/2020
1583,אור הנר,34.597925,31.543185,21/8/2020
1584,יד מורדכי,34.590323,31.587658,21/8/2020
1585,זיקים,34.525116,31.605392,21/8/2020
1586,כפר עזה,34.545672,31.48824,21/8/2020
1587,כפר עזה,34.542202,31.49229,21/8/2020
1588,בארי,34.469318,31.453194,21/8/2020
1589,ניר עם,34.559533,31.517834,21/8/2020
1590,שדרות‎,34.579048,31.529541,21/8/2020
1591,מפלסים‎‎,34.558112,31.499023,21/8/2020
1592,בארי,34.472517,31.450829,21/8/2020
1593,כפר עזה,34.537887,31.484905,21/8/2020
1594,ניר עם‎,34.563407,31.517973,21/8/2020
1595,בארי,34.428032,31.419199,21/8/2020
1596,כיסופים,34.407299,31.403448,21/8/2020
1597,בארי,34.459681,31.423409,21/8/2020
1598,בארי,34.423694,31.417833,21/8/2020
1599,בארי,34.423327,31.417851,21/8/2020
1600,בארי,34.424646,31.417137,21/8/2020
1601,בארי,34.423359,31.418199,21/8/2020
1602,דורות,34.647649,31.494974,21/8/2020
1603,גבים‎,34.595873,31.503269,21/8/2020
1604,זיקים,34.526977,31.610318,21/8/2020
1605,מפלסים,34.567778,31.500179,21/8/2020
1606,כפר עזה,34.545594,31.492638,21/8/2020
1607,נתיב העשרה 22.8.2020 FIRST FIRE OF THE DAY,34.53724,31.579736,22/8/2020
1608,כרמיה,34.530431,31.593845,22/8/2020
1609,אור הנר,34.583455,31.554671,22/8/2020
1610,שדרות,34.58506,31.548205,22/8/2020
